latitude,longitude,datetime,confidence,date,surface_temperature_celcius
-35.1132,145.5913,2018-04-11T04:41:20,74,11-04-18,48
-36.4439,145.5918,2018-04-11T04:40:30,56,11-04-18,39
-36.0818,145.5926,2018-04-11T04:39:40,57,11-04-18,44
-35.1064,145.5929,2018-04-11T04:39:20,79,11-04-18,52
-36.2562,145.5947,2018-04-11T04:39:20,81,11-04-18,54
-36.353,145.5993,2018-04-11T04:39:00,84,11-04-18,58
-36.018,145.606,2018-04-11T04:39:00,85,11-04-18,60
-36.343,145.607,2018-04-11T04:38:50,50,11-04-18,40
-36.1751,145.611,2018-04-11T04:38:50,67,11-04-18,43
-36.4606,145.614,2018-04-11T04:38:50,55,11-04-18,39
-36.4624,145.6162,2018-04-11T04:38:50,78,11-04-18,51
-36.0156,145.62,2018-04-11T04:38:50,66,11-04-18,43
-36.1398,145.6213,2018-04-11T04:38:50,62,11-04-18,47
-35.2068,145.6226,2018-04-11T04:38:50,68,11-04-18,44
-35.1145,145.6229,2018-04-11T04:38:50,76,11-04-18,49
-36.3579,145.623,2018-04-11T04:38:50,63,11-04-18,42
-35.1164,145.6233,2018-04-11T04:38:50,78,11-04-18,52
-36.0787,145.6237,2018-04-11T04:38:50,60,11-04-18,40
-37.9796,145.6342,2018-04-11T00:20:30,62,11-04-18,41
-37.34,145.6369,2018-04-08T04:15:20,67,08-04-18,74
-37.8567,145.6489,2018-04-08T04:14:40,62,08-04-18,48
-36.7287,145.649,2018-04-08T04:14:00,99,08-04-18,85
-35.2363,145.6554,2018-04-08T04:12:50,91,08-04-18,69
-37.4368,145.6666,2018-04-08T04:12:20,56,08-04-18,52
-35.2378,145.6708,2018-04-08T04:12:20,100,08-04-18,94
-35.2397,145.6779,2018-04-08T04:12:00,80,08-04-18,59
-36.2115,145.6787,2018-04-08T04:11:50,77,08-04-18,50
-37.9408,145.6824,2018-04-08T04:11:40,58,08-04-18,47
-37.6994,145.6844,2018-04-08T04:09:20,59,08-04-18,40
-36.2726,145.6855,2018-04-08T04:09:00,77,08-04-18,50
-35.2381,145.6878,2018-04-08T04:08:50,98,08-04-18,83
-36.7199,145.6985,2018-04-08T04:08:50,63,08-04-18,56
-37.3493,145.7008,2018-04-08T04:08:40,66,08-04-18,80
-37.6447,145.7061,2018-04-08T04:08:40,61,08-04-18,50
-36.7165,145.7195,2018-04-08T04:08:30,90,08-04-18,66
-36.7076,145.7276,2018-04-08T04:08:30,73,08-04-18,47
-36.5652,145.7285,2018-04-08T04:08:30,80,08-04-18,54
-37.7009,145.7291,2018-04-08T04:08:30,80,08-04-18,53
-36.4023,145.7451,2018-04-08T04:08:30,80,08-04-18,58
-36.7394,145.7491,2018-04-07T12:58:30,78,07-04-18,44
-37.3257,145.7492,2018-04-07T12:56:50,85,07-04-18,41
-37.3176,145.7544,2018-04-07T12:56:30,76,07-04-18,43
-36.7507,145.7562,2018-04-07T12:56:30,80,07-04-18,39
-37.3268,145.7582,2018-04-07T12:56:30,94,07-04-18,49
-36.7606,145.7624,2018-04-07T12:54:00,75,07-04-18,41
-35.6961,145.7646,2018-04-07T12:53:40,61,07-04-18,35
-37.3252,145.7664,2018-04-07T12:53:40,86,07-04-18,41
-37.3314,145.7665,2018-04-07T12:52:10,65,07-04-18,35
-36.3477,145.7688,2018-04-07T12:52:10,86,07-04-18,41
-37.3191,145.7705,2018-04-07T12:51:20,97,07-04-18,45
-37.3359,145.7706,2018-04-07T12:51:20,51,07-04-18,48
-37.3526,145.7718,2018-04-07T12:51:00,66,07-04-18,43
-36.7408,145.7738,2018-04-07T12:51:00,100,07-04-18,49
-36.762,145.7774,2018-04-07T12:50:50,92,07-04-18,43
-37.3344,145.7792,2018-04-07T12:50:40,68,07-04-18,47
-37.3283,145.7794,2018-04-07T12:50:40,74,07-04-18,43
-37.3511,145.7797,2018-04-07T12:50:40,61,07-04-18,46
-37.3085,145.7893,2018-04-07T12:50:40,76,07-04-18,38
-36.7508,145.7964,2018-04-07T12:50:40,66,07-04-18,39
-36.7309,145.7984,2018-04-07T12:50:40,89,07-04-18,42
-37.8361,145.8,2018-04-07T05:09:50,80,07-04-18,54
-37.8277,145.8052,2018-04-07T05:04:00,72,07-04-18,46
-36.1031,145.8104,2018-04-07T05:03:10,63,07-04-18,45
-36.1025,145.811,2018-04-07T05:03:10,66,07-04-18,43
-36.701,145.8133,2018-04-07T05:03:10,80,07-04-18,53
-36.7034,145.8181,2018-04-07T05:03:10,71,07-04-18,46
-36.698,145.8213,2018-04-07T05:03:10,81,07-04-18,54
-36.7054,145.8221,2018-04-07T05:03:10,75,07-04-18,48
-36.6999,145.8229,2018-04-07T05:03:10,79,07-04-18,52
-36.7314,145.825,2018-04-07T05:03:10,67,07-04-18,44
-37.7931,145.8256,2018-04-07T03:31:40,64,07-04-18,58
-37.2168,145.826,2018-04-07T03:31:40,100,07-04-18,89
-37.222,145.8275,2018-04-07T03:28:20,96,07-04-18,78
-37.7974,145.8311,2018-04-07T03:27:50,60,07-04-18,53
-37.2063,145.832,2018-04-07T03:27:30,92,07-04-18,70
-37.2082,145.8352,2018-04-07T03:27:20,92,07-04-18,70
-37.224,145.8356,2018-04-07T03:27:20,95,07-04-18,76
-37.2185,145.8371,2018-04-07T03:27:10,100,07-04-18,106
-35.6778,145.8384,2018-04-06T13:45:30,97,06-04-18,45
-37.5816,145.8389,2018-04-06T04:32:20,84,06-04-18,65
-36.6334,145.84,2018-04-06T04:31:10,92,06-04-18,69
-37.7966,145.8429,2018-04-06T04:27:50,76,06-04-18,66
-35.805,145.845,2018-04-06T04:27:50,100,06-04-18,95
-37.8429,145.8475,2018-04-06T04:27:50,100,06-04-18,88
-35.8125,145.8501,2018-04-06T04:27:20,75,06-04-18,109
-37.8062,145.8519,2018-04-06T04:27:20,77,06-04-18,65
-35.9049,145.8545,2018-04-06T04:27:10,81,06-04-18,54
-36.9918,145.8568,2018-04-06T04:27:00,100,06-04-18,97
-35.1476,145.859,2018-04-06T04:27:00,86,06-04-18,60
-36.1104,145.8594,2018-04-06T04:27:00,90,06-04-18,76
-37.782,145.8655,2018-04-06T04:27:00,100,06-04-18,99
-37.9754,145.8678,2018-04-06T04:27:00,83,06-04-18,57
-36.241,145.8699,2018-04-06T04:27:00,75,06-04-18,53
-37.7069,145.8702,2018-04-06T04:25:40,66,06-04-18,53
-36.0834,145.8719,2018-04-06T04:25:40,50,06-04-18,53
-37.394,145.8723,2018-04-06T04:24:40,83,06-04-18,64
-36.9902,145.873,2018-04-06T04:24:20,89,06-04-18,65
-37.745,145.8792,2018-04-06T04:24:20,89,06-04-18,65
-37.1839,145.8808,2018-04-06T04:24:00,89,06-04-18,64
-37.0788,145.8846,2018-04-06T04:24:00,78,06-04-18,51
-36.3557,145.886,2018-04-06T04:23:50,62,06-04-18,52
-36.0157,145.8878,2018-04-06T04:23:50,92,06-04-18,70
-37.6104,145.8892,2018-04-06T04:23:50,62,06-04-18,42
-37.9229,145.8938,2018-04-06T04:23:50,64,06-04-18,63
-37.5052,145.8942,2018-04-06T04:23:50,62,06-04-18,54
-37.777,145.8952,2018-04-06T04:23:50,99,06-04-18,85
-37.5888,145.8969,2018-04-06T04:23:30,93,06-04-18,72
-37.7322,145.9047,2018-04-06T04:23:10,73,06-04-18,50
-34.3943,145.9065,2018-04-06T04:23:10,89,06-04-18,65
-36.6095,145.9074,2018-04-06T04:23:00,87,06-04-18,62
-36.053,145.9085,2018-04-06T04:22:50,71,06-04-18,55
-36.2805,145.9089,2018-04-06T04:22:40,85,06-04-18,60
-37.3785,145.9096,2018-04-06T04:22:30,77,06-04-18,50
-37.7361,145.9097,2018-04-06T04:22:30,79,06-04-18,52
-34.3914,145.9109,2018-04-06T04:22:30,78,06-04-18,51
-36.4018,145.914,2018-04-06T04:22:20,83,06-04-18,56
-36.0844,145.9147,2018-04-06T04:22:20,81,06-04-18,71
-37.8078,145.9162,2018-04-06T04:22:20,85,06-04-18,60
-37.8297,145.9198,2018-04-06T04:22:20,72,06-04-18,48
-36.3168,145.9216,2018-04-06T04:22:20,100,06-04-18,103
-37.8177,145.9225,2018-04-06T04:22:20,51,06-04-18,50
-36.031,145.9269,2018-04-06T04:22:20,91,06-04-18,69
-36.3313,145.93,2018-04-06T04:22:10,74,06-04-18,52
-37.5814,145.9308,2018-04-06T04:22:10,86,06-04-18,68
-38.3525,145.9315,2018-04-06T04:22:10,72,06-04-18,56
-36.3739,145.9333,2018-04-06T04:22:10,85,06-04-18,59
-37.5788,145.9352,2018-04-06T04:22:10,90,06-04-18,67
-35.8065,145.9372,2018-04-06T04:21:40,75,06-04-18,53
-36.6384,145.9395,2018-04-06T04:21:30,90,06-04-18,66
-35.1491,145.9414,2018-04-06T04:21:30,74,06-04-18,54
-37.5842,145.9429,2018-04-06T04:21:20,65,06-04-18,49
-37.9483,145.9519,2018-04-06T04:21:20,70,06-04-18,51
-36.0328,145.9535,2018-04-06T04:21:20,79,06-04-18,53
-35.811,145.9538,2018-04-06T04:21:10,94,06-04-18,96
-37.977,145.9555,2018-04-06T04:21:00,79,06-04-18,52
-38.0089,145.9588,2018-04-06T04:21:00,64,06-04-18,45
-37.3072,145.9641,2018-04-06T04:21:00,58,06-04-18,46
-37.8545,145.9657,2018-04-06T04:21:00,100,06-04-18,115
-36.7381,145.966,2018-04-06T04:21:00,84,06-04-18,58
-36.9034,145.9723,2018-04-06T04:20:50,100,06-04-18,95
-37.7746,145.9738,2018-04-06T04:20:50,88,06-04-18,65
-37.3556,145.9754,2018-04-06T04:20:50,50,06-04-18,47
-37.5036,145.9789,2018-04-06T04:20:50,83,06-04-18,63
-37.6531,145.98,2018-04-06T04:20:50,71,06-04-18,45
-37.3189,145.98,2018-04-06T04:20:40,81,06-04-18,60
-37.803,145.9829,2018-04-06T04:20:40,83,06-04-18,78
-37.6806,145.9954,2018-04-06T04:20:40,59,06-04-18,51
-37.8158,145.9962,2018-04-06T04:20:40,76,06-04-18,63
-37.7542,146.0189,2018-04-06T04:20:40,96,06-04-18,77
-37.3803,146.0217,2018-04-06T04:20:40,91,06-04-18,68
-37.7617,146.0244,2018-04-06T04:20:40,97,06-04-18,81
-37.805,146.0304,2018-04-06T04:20:40,82,06-04-18,56
-37.853,146.0308,2018-04-06T04:20:40,94,06-04-18,104
-37.8161,146.0355,2018-04-06T04:20:40,92,06-04-18,71
-37.7212,146.0382,2018-04-06T04:20:40,58,06-04-18,52
-38.3343,146.0486,2018-04-06T04:20:40,59,06-04-18,43
-38.3327,146.049,2018-04-06T04:20:40,77,06-04-18,50
-37.8407,146.0513,2018-04-06T04:20:40,77,06-04-18,51
-35.9065,146.0567,2018-04-06T04:20:40,75,06-04-18,49
-36.4339,146.0601,2018-04-06T04:20:40,87,06-04-18,62
-36.1532,146.0602,2018-04-06T04:20:40,76,06-04-18,53
-35.723,146.0611,2018-04-06T04:20:40,64,06-04-18,54
-35.124,146.0616,2018-04-06T04:20:40,81,06-04-18,61
-35.1383,146.0621,2018-04-06T04:20:40,50,06-04-18,53
-35.0644,146.0644,2018-04-06T04:20:40,77,06-04-18,59
-36.357,146.0685,2018-04-06T04:20:40,80,06-04-18,53
-36.4149,146.0744,2018-04-06T04:20:40,85,06-04-18,60
-36.4133,146.0764,2018-04-06T04:20:40,52,06-04-18,47
-36.3882,146.0784,2018-04-06T04:20:40,75,06-04-18,64
-36.4287,146.0788,2018-04-06T04:20:40,71,06-04-18,47
-36.0387,146.0807,2018-04-06T04:20:40,90,06-04-18,67
-36.0663,146.0866,2018-04-06T04:20:40,87,06-04-18,62
-36.6349,146.1026,2018-04-06T04:20:40,94,06-04-18,86
-36.6492,146.108,2018-04-06T04:20:40,66,06-04-18,60
-36.608,146.108,2018-04-06T04:20:40,84,06-04-18,57
-36.1757,146.1085,2018-04-06T04:20:40,87,06-04-18,62
-36.0765,146.1139,2018-04-06T04:20:40,69,06-04-18,46
-36.0799,146.116,2018-04-06T04:20:40,57,06-04-18,44
-36.9018,146.1243,2018-04-06T04:20:40,100,06-04-18,100
-36.6986,146.1268,2018-04-06T04:20:40,86,06-04-18,72
-36.8986,146.1402,2018-04-06T04:20:40,72,06-04-18,52
-36.8632,146.1417,2018-04-06T04:20:40,60,06-04-18,60
-37.1248,146.1432,2018-04-06T04:20:40,71,06-04-18,52
-36.649,146.145,2018-04-06T04:20:40,74,06-04-18,48
-37.1929,146.148,2018-04-06T04:20:40,59,06-04-18,45
-37.1992,146.149,2018-04-06T04:20:40,68,06-04-18,60
-37.5914,146.151,2018-04-06T04:20:40,63,06-04-18,61
-37.7496,146.154,2018-04-06T04:20:40,64,06-04-18,46
-37.7697,146.155,2018-04-06T04:20:40,81,06-04-18,57
-36.4324,146.1561,2018-04-06T04:20:40,77,06-04-18,52
-38.0052,146.157,2018-04-06T04:20:40,94,06-04-18,89
-38.3557,146.159,2018-04-06T00:06:10,78,06-04-18,52
-35.4509,146.1647,2018-04-06T00:06:10,73,06-04-18,47
-38.0962,146.165,2018-04-06T00:06:10,73,06-04-18,47
-35.4625,146.1707,2018-04-06T00:03:50,67,06-04-18,44
-38.0942,146.1811,2018-04-06T00:01:40,52,06-04-18,39
-38.3499,146.1845,2018-04-05T13:10:10,61,05-04-18,35
-38.2003,146.1897,2018-04-05T13:09:00,100,05-04-18,58
-37.4583,146.1906,2018-04-05T13:09:00,81,05-04-18,39
-37.6784,146.1945,2018-04-05T13:08:40,93,05-04-18,44
-37.4492,146.1961,2018-04-05T13:08:40,100,05-04-18,47
-38.2153,146.2035,2018-04-05T13:07:00,82,05-04-18,40
-36.7652,146.2046,2018-04-05T13:06:30,78,05-04-18,39
-35.6922,146.2162,2018-04-05T13:04:20,100,05-04-18,49
-38.2094,146.2301,2018-04-05T13:03:20,100,05-04-18,55
-35.2464,146.2408,2018-04-05T13:03:00,98,05-04-18,45
-38.2078,146.2464,2018-04-05T13:03:00,100,05-04-18,55
-35.7024,146.272,2018-04-05T13:03:00,81,05-04-18,39
-38.3483,146.2785,2018-04-05T13:02:50,70,05-04-18,37
-37.4015,146.288,2018-04-05T13:02:40,88,05-04-18,42
-38.2169,146.3074,2018-04-05T13:02:40,80,05-04-18,39
-37.6435,146.3081,2018-04-05T13:02:40,66,05-04-18,36
-37.6387,146.3082,2018-04-05T05:16:50,87,05-04-18,88
-38.0045,146.3102,2018-04-05T05:15:50,77,05-04-18,64
-37.7522,146.3122,2018-04-05T05:15:40,66,05-04-18,50
-36.9396,146.3188,2018-04-05T05:15:30,66,05-04-18,45
-37.6439,146.3208,2018-04-05T05:15:30,93,05-04-18,83
-37.78,146.3299,2018-04-05T03:45:10,65,05-04-18,42
-37.7767,146.3329,2018-04-05T03:44:40,68,05-04-18,44
-38.1756,146.347,2018-04-05T03:44:30,65,05-04-18,53
-37.7795,146.351,2018-04-05T03:41:40,79,05-04-18,53
-37.3165,146.3535,2018-04-05T03:40:50,93,05-04-18,72
-36.9373,146.3606,2018-04-05T03:40:40,70,05-04-18,45
-38.3553,146.3686,2018-04-05T03:40:30,50,05-04-18,38
-36.934,146.3809,2018-04-05T03:40:30,64,05-04-18,47
-37.3158,146.3889,2018-04-05T03:40:30,95,05-04-18,76
-37.7916,146.3979,2018-04-05T03:40:20,81,05-04-18,54
-37.4471,146.4007,2018-04-05T03:39:30,89,05-04-18,65
-37.4024,146.4027,2018-04-05T03:39:30,79,05-04-18,52
-37.79,146.4048,2018-04-05T03:39:30,82,05-04-18,62
-37.7835,146.4168,2018-04-05T03:39:20,90,05-04-18,66
-36.5465,146.4343,2018-04-05T03:39:20,83,05-04-18,56
-38.0383,146.4371,2018-04-05T03:39:10,59,05-04-18,40
-37.4449,146.438,2018-04-05T03:39:10,89,05-04-18,65
-37.7851,146.4492,2018-04-05T03:39:10,83,05-04-18,64
-37.4323,146.4563,2018-04-05T03:39:10,95,05-04-18,76
-37.4343,146.4606,2018-04-05T03:39:10,100,05-04-18,92
-36.5475,146.4702,2018-04-05T03:39:10,88,05-04-18,63
-36.9354,146.4774,2018-04-05T03:39:10,69,05-04-18,45
-36.9405,146.4896,2018-04-05T03:39:10,68,05-04-18,44
-37.0201,146.5016,2018-04-05T03:39:10,76,05-04-18,54
-36.9446,146.5158,2018-04-05T03:39:10,75,05-04-18,48
-37.0183,146.5226,2018-04-05T03:39:10,71,05-04-18,49
-37.4169,146.5253,2018-04-05T03:39:10,89,05-04-18,64
-37.6339,146.5269,2018-04-05T03:39:10,69,05-04-18,46
-37.2162,146.529,2018-04-04T15:33:40,76,04-04-18,38
-36.087,146.5364,2018-04-04T15:31:00,93,04-04-18,44
-36.0933,146.5388,2018-04-04T15:30:40,63,04-04-18,35
-36.0852,146.5413,2018-04-04T15:30:40,100,04-04-18,64
-36.3194,146.5461,2018-04-04T04:41:50,88,04-04-18,63
-37.3601,146.5514,2018-04-04T04:41:10,82,04-04-18,62
-36.1598,146.5623,2018-04-04T04:41:00,88,04-04-18,64
-36.6936,146.5674,2018-04-04T04:41:00,86,04-04-18,61
-36.1057,146.5728,2018-04-04T04:40:00,100,04-04-18,120
-35.4033,146.6093,2018-04-04T04:39:50,90,04-04-18,67
-36.6281,146.6124,2018-04-04T04:39:50,64,04-04-18,68
-36.111,146.6166,2018-04-04T04:39:50,85,04-04-18,66
-36.1615,146.6331,2018-04-04T04:39:40,90,04-04-18,66
-37.3074,146.6448,2018-04-04T04:39:40,81,04-04-18,54
-36.937,146.6449,2018-04-04T04:39:40,61,04-04-18,50
-38.1868,146.6495,2018-04-04T04:39:20,70,04-04-18,45
-35.2601,146.6501,2018-04-04T04:39:20,77,04-04-18,50
-36.1849,146.6635,2018-04-04T04:39:20,100,04-04-18,107
-37.2109,146.6642,2018-04-04T04:39:20,74,04-04-18,52
-36.6951,146.6668,2018-04-04T04:38:10,50,04-04-18,43
-36.1376,146.6675,2018-04-04T04:37:30,76,04-04-18,55
-36.6965,146.673,2018-04-04T04:37:10,88,04-04-18,64
-37.0753,146.6745,2018-04-04T04:36:40,79,04-04-18,52
-37.6714,146.6759,2018-04-04T04:36:30,67,04-04-18,46
-37.4465,146.6853,2018-04-04T04:36:30,70,04-04-18,50
-38.0494,146.688,2018-04-04T04:36:30,63,04-04-18,58
-38.1356,146.6914,2018-04-04T04:36:30,72,04-04-18,50
-37.3632,146.7406,2018-04-04T04:36:10,75,04-04-18,53
-36.6078,146.7436,2018-04-04T04:36:10,88,04-04-18,63
-37.3765,146.7537,2018-04-04T04:36:10,87,04-04-18,62
-36.0694,146.7572,2018-04-04T04:36:00,72,04-04-18,54
-36.1122,146.7777,2018-04-04T04:36:00,90,04-04-18,76
-36.401,146.7819,2018-04-04T04:36:00,77,04-04-18,55
-37.9048,146.791,2018-04-04T04:36:00,76,04-04-18,49
-37.3735,146.8024,2018-04-04T04:35:00,100,04-04-18,95
-35.4128,146.8024,2018-04-04T04:34:50,83,04-04-18,57
-36.8848,146.8378,2018-04-04T04:34:30,70,04-04-18,51
-35.4255,146.8398,2018-04-04T04:34:20,89,04-04-18,65
-36.1198,146.847,2018-04-04T04:34:20,79,04-04-18,52
-38.4879,146.8515,2018-04-04T04:34:20,54,04-04-18,40
-36.1955,146.8535,2018-04-04T04:34:20,96,04-04-18,78
-35.4533,146.8652,2018-04-04T04:34:20,85,04-04-18,66
-35.4993,146.8907,2018-04-04T04:34:00,84,04-04-18,57
-36.5989,146.8973,2018-04-04T04:33:50,92,04-04-18,81
-37.4485,146.938,2018-04-04T04:33:40,81,04-04-18,54
-37.1744,146.944,2018-04-04T04:33:30,63,04-04-18,43
-36.104,146.95,2018-04-04T04:33:30,100,04-04-18,113
-36.4918,146.9603,2018-04-04T04:33:30,69,04-04-18,54
-36.6663,146.9604,2018-04-04T04:33:30,80,04-04-18,58
-36.0189,146.9658,2018-04-04T04:33:30,75,04-04-18,49
-35.7523,146.9724,2018-04-04T04:33:30,85,04-04-18,59
-36.6538,147.0001,2018-04-04T04:33:20,72,04-04-18,53
-36.6299,147.0084,2018-04-04T04:33:10,66,04-04-18,71
-36.0994,147.0117,2018-04-04T04:33:10,82,04-04-18,62
-36.8395,147.0139,2018-04-04T04:33:10,82,04-04-18,62
-36.9294,147.0175,2018-04-04T04:33:10,78,04-04-18,51
-36.1439,147.0175,2018-04-04T04:33:10,53,04-04-18,50
-36.1925,147.0196,2018-04-04T04:33:00,97,04-04-18,79
-37.8351,147.0231,2018-04-04T04:33:00,86,04-04-18,61
-36.095,147.0233,2018-04-04T04:32:50,98,04-04-18,82
-36.7848,147.0242,2018-04-04T04:32:50,85,04-04-18,61
-36.6962,147.027,2018-04-04T04:32:50,84,04-04-18,58
-37.1089,147.0323,2018-04-04T04:32:50,82,04-04-18,55
-36.7009,147.033,2018-04-04T04:32:50,54,04-04-18,49
-36.4604,147.0336,2018-04-04T04:32:50,70,04-04-18,48
-36.343,147.0343,2018-04-04T04:32:50,100,04-04-18,123
-36.2906,147.037,2018-04-04T04:32:50,82,04-04-18,55
-36.114,147.0372,2018-04-04T04:32:50,100,04-04-18,118
-37.5436,147.0394,2018-04-04T04:32:40,80,04-04-18,54
-36.6006,147.0408,2018-04-04T04:32:40,96,04-04-18,78
-36.4611,147.0428,2018-04-04T04:32:40,55,04-04-18,48
-37.0769,147.0446,2018-04-04T04:32:40,93,04-04-18,72
-36.3521,147.0448,2018-04-04T04:32:40,100,04-04-18,120
-36.3539,147.0455,2018-04-04T04:32:40,53,04-04-18,53
-36.883,147.0489,2018-04-04T04:32:40,79,04-04-18,67
-36.0973,147.0509,2018-04-04T04:32:40,87,04-04-18,92
-36.7722,147.0511,2018-04-04T04:32:40,79,04-04-18,58
-37.0081,147.0534,2018-04-04T04:32:40,66,04-04-18,62
-36.0967,147.064,2018-04-04T04:32:40,100,04-04-18,101
-36.4204,147.0666,2018-04-04T04:32:40,73,04-04-18,57
-36.2889,147.0682,2018-04-04T04:32:40,64,04-04-18,51
-35.4439,147.0701,2018-04-04T04:32:40,74,04-04-18,54
-36.6228,147.0702,2018-04-04T04:32:40,67,04-04-18,43
-36.2205,147.0745,2018-04-04T04:32:40,81,04-04-18,54
-38.1177,147.0856,2018-04-04T04:32:40,60,04-04-18,40
-36.1819,147.0894,2018-04-04T04:32:40,100,04-04-18,98
-35.4594,147.12,2018-04-04T00:14:30,72,04-04-18,46
-34.2708,147.1227,2018-04-04T00:12:50,79,04-04-18,52
-35.4616,147.1243,2018-04-04T00:12:50,80,04-04-18,53
-36.1141,147.1254,2018-04-03T13:20:00,72,03-04-18,37
-37.8046,147.1289,2018-04-03T13:17:00,91,03-04-18,43
-37.9068,147.1308,2018-04-03T13:15:30,83,03-04-18,40
-36.1156,147.1326,2018-04-03T13:15:10,100,03-04-18,62
-37.8064,147.1366,2018-04-03T13:15:10,96,03-04-18,45
-37.0221,147.1576,2018-04-03T04:00:00,76,03-04-18,50
-37.3735,147.1609,2018-04-03T03:59:10,87,03-04-18,96
-37.5422,147.167,2018-04-03T03:58:20,75,03-04-18,49
-37.7465,147.172,2018-04-03T03:57:50,93,03-04-18,72
-37.3094,147.1785,2018-04-03T03:56:40,77,03-04-18,60
-36.7199,147.1984,2018-04-03T03:56:20,82,03-04-18,55
-35.7638,147.207,2018-04-03T03:56:20,79,03-04-18,52
-36.1534,147.207,2018-04-03T03:55:10,88,03-04-18,64
-37.8072,147.2077,2018-04-03T03:55:10,95,03-04-18,77
-37.3704,147.2118,2018-04-03T03:54:00,96,03-04-18,78
-37.297,147.2232,2018-04-03T03:53:50,100,03-04-18,93
-36.9172,147.2512,2018-04-03T03:53:50,71,03-04-18,45
-37.8668,147.2532,2018-04-03T03:53:50,69,03-04-18,44
-37.7602,147.2536,2018-04-03T03:53:40,68,03-04-18,44
-37.7529,147.2555,2018-04-03T03:53:30,85,03-04-18,59
-37.7885,147.266,2018-04-03T03:53:30,66,03-04-18,43
-34.2714,147.2691,2018-04-03T03:53:00,74,03-04-18,48
-36.1698,147.3064,2018-04-03T03:52:30,84,03-04-18,58
-37.2988,147.3135,2018-04-03T03:52:30,100,03-04-18,90
-37.3716,147.3154,2018-04-03T03:52:20,100,03-04-18,115
-37.8662,147.4347,2018-04-03T03:52:10,71,03-04-18,46
-36.4291,147.4368,2018-04-03T03:52:10,86,03-04-18,61
-37.2891,147.4402,2018-04-03T03:52:10,76,03-04-18,50
-37.3025,147.4689,2018-04-03T03:52:10,100,03-04-18,98
-37.383,147.4713,2018-04-03T03:52:10,100,03-04-18,89
-37.7216,147.4748,2018-04-03T03:52:10,85,03-04-18,59
-37.8717,147.4932,2018-04-03T03:52:10,75,03-04-18,49
-37.8717,147.4958,2018-04-03T03:52:10,66,03-04-18,43
-37.3851,147.4986,2018-04-03T03:51:30,83,03-04-18,63
-37.7446,147.5003,2018-04-03T03:51:30,89,03-04-18,66
-36.7159,147.5281,2018-04-03T03:51:10,75,03-04-18,49
-35.7626,147.5354,2018-04-03T03:51:10,87,03-04-18,62
-37.8011,147.5395,2018-04-03T03:51:10,67,03-04-18,44
-37.8777,147.5559,2018-04-03T03:51:00,81,03-04-18,54
-37.7509,147.5603,2018-04-03T03:51:00,98,03-04-18,82
-36.6085,147.5667,2018-04-03T03:51:00,80,03-04-18,53
-37.3802,147.5849,2018-04-03T03:51:00,100,03-04-18,103
-37.7974,147.5866,2018-04-03T03:50:50,87,03-04-18,97
-37.0241,147.6089,2018-04-03T03:50:50,67,03-04-18,43
-37.2912,147.6327,2018-04-03T03:50:50,66,03-04-18,43
-37.313,147.6331,2018-04-03T03:50:50,52,03-04-18,46
-38.0226,147.6381,2018-04-03T03:50:50,56,03-04-18,39
-35.7657,147.6494,2018-04-03T03:50:50,90,03-04-18,66
-37.9029,147.6583,2018-04-03T03:50:50,73,03-04-18,47
-36.9151,147.6594,2018-04-03T03:50:50,77,03-04-18,50
-37.9112,147.6711,2018-04-03T03:50:40,85,03-04-18,61
-37.8089,147.8262,2018-04-03T03:50:40,56,03-04-18,41
-37.9009,147.8367,2018-04-03T03:50:40,62,03-04-18,45
-37.7583,147.9169,2018-04-03T03:50:40,70,03-04-18,45
-37.7836,147.9187,2018-04-03T03:50:40,69,03-04-18,44
-37.7236,147.9284,2018-04-03T03:50:40,99,03-04-18,86
-37.5402,147.9308,2018-04-03T03:50:40,76,03-04-18,50
-37.3046,147.9363,2018-04-03T03:50:40,93,03-04-18,72
-37.0484,147.94,2018-04-03T03:50:40,52,03-04-18,42
-36.911,147.9431,2018-04-03T03:50:40,68,03-04-18,47
-36.4312,147.9621,2018-04-03T03:50:40,95,03-04-18,76
-36.1702,147.992,2018-04-03T03:50:40,86,03-04-18,60
-36.1722,148.019,2018-04-03T03:50:40,73,03-04-18,47
-36.1556,148.024,2018-04-03T03:50:40,89,03-04-18,65
-35.7598,148.032,2018-04-03T03:50:40,72,03-04-18,46
-35.7609,148.032,2018-04-03T03:50:40,82,03-04-18,55
-35.7647,148.034,2018-04-03T03:50:40,89,03-04-18,65
-34.2536,148.0353,2018-04-03T01:11:00,67,03-04-18,46
-34.2674,148.037,2018-04-03T01:10:50,77,03-04-18,51
-36.7885,148.038,2018-04-03T01:07:30,71,03-04-18,46
-34.2594,148.04,2018-04-03T01:07:20,81,03-04-18,54
-34.2614,148.042,2018-04-03T01:07:00,57,03-04-18,43
-36.3872,148.043,2018-04-02T04:53:30,60,02-04-18,40
-36.6664,148.05,2018-04-02T04:51:40,79,02-04-18,52
-36.6688,148.05,2018-04-02T04:45:10,73,02-04-18,47
-36.494,148.052,2018-04-02T04:45:10,63,02-04-18,41
-37.324,148.053,2018-04-02T00:24:50,60,02-04-18,46
-36.1948,148.054,2018-04-01T04:11:30,73,01-04-18,50
-36.2721,148.056,2018-04-01T04:09:20,70,01-04-18,45
-36.1017,148.06,2018-04-01T04:04:50,71,01-04-18,46
